QUERY_ID,DOC_ID,RERANK_SCORE,RANK
10,33649,0.2958398759365082,4
10,30890,0.2925952970981598,5
10,25478,0.28378137946128845,6
10,30107,0.27904197573661804,7
10,32379,0.272024542093277,8
10,30310,0.270480215549469,9
10,29520,0.2689414322376251,10
10,30369,0.25091278553009033,11
10,30290,0.24508501589298248,12
10,28521,0.24077458679676056,13
10,33681,0.23651622235774994,14
10,32384,0.23231014609336853,15
10,14250,0.2133771777153015,16
10,30893,0.21206879615783691,17
10,31684,0.2107662856578827,18
10,32381,0.20561502873897552,19
10,30891,0.2030746191740036,20
11,33912,0.6619228720664978,1
11,18828,0.6279512047767639,2
11,18896,0.5798763036727905,3
11,18245,0.5774953961372375,4
11,33914,0.5435901880264282,5
11,18889,0.4163219630718231,6
11,17913,0.41253018379211426,7
11,19399,0.40969306230545044,8
11,34112,0.4063906967639923,9
11,29518,0.4016878008842468,10
11,17911,0.3674972355365753,11
11,32715,0.3638729155063629,12
11,18255,0.3593641221523285,13
11,31521,0.35488009452819824,14
11,18873,0.328529417514801,15
11,20598,0.3048688769340515,16
11,144625,0.267408162355423,17
11,18276,0.24798741936683655,18
11,33959,0.23651622235774994,19
11,18254,0.21601155400276184,20
12,22780,0.6934729218482971,1
12,21939,0.6379335522651672,2
12,22795,0.6123096346855164,3
12,129357,0.6025294661521912,4
12,15885,0.6025294661521912,5
12,22773,0.564578652381897,6
12,33953,0.5554351806640625,7
12,21901,0.5532639622688293,8
12,33077,0.5448014140129089,9
12,22794,0.5428633093833923,10
12,21870,0.5338835716247559,11
12,22797,0.5290200710296631,12
12,17377,0.5089101791381836,13
12,22146,0.5022125244140625,14
12,21822,0.4201236963272095,15
12,80254,0.3720487952232361,16
12,22776,0.34510529041290283,17
12,31679,0.3132096529006958,18
12,32970,0.2658804655075073,19
12,60017,0.1127954050898552,20
13,18950,0.6306849718093872,1
13,18384,0.5808276534080505,2
13,17993,0.3747906982898712,3
13,18060,0.3132096529006958,4
13,17992,0.29178744554519653,5
13,19451,0.28776782751083374,6
13,17825,0.28378137946128845,7
13,18059,0.2806163728237152,8
13,34996,0.24508501589298248,9
13,22174,0.2267836332321167,10
13,18905,0.2133771777153015,11
13,18089,0.2030746191740036,12
13,20547,0.18359363079071045,13
13,31072,0.16238003969192505,14
13,81990,0.15002882480621338,15
13,48952,0.15002882480621338,16
13,4065,0.13939638435840607,17
13,73790,0.12421301752328873,18
13,33683,0.10818895697593689,19
13,18054,0.06853749603033066,20
14,136866,0.5987815260887146,1
14,108627,0.570331335067749,2
14,133900,0.555194079875946,3
14,143862,0.5547116994857788,4
14,127373,0.5331544280052185,5
14,77584,0.532181978225708,6
14,96574,0.531209409236908,7
14,82758,0.5306013822555542,8
14,65602,0.5246382355690002,9
14,90030,0.523907482624054,10
14,70638,0.5089101791381836,11
14,68074,0.4998789131641388,12
14,74048,0.4810881018638611,13
14,98062,0.47268348932266235,14
14,93235,0.46587347984313965,15
14,133580,0.4177464544773102,16
14,131724,0.41253018379211426,17
14,66708,0.41253018379211426,18
14,95575,0.32082128524780273,19
14,83558,0.23792988061904907,20
15,19662,0.5855752229690552,1
15,19670,0.5597714185714722,2
15,14408,0.5401962995529175,3
15,32737,0.5291417241096497,4
15,68169,0.5260992646217346,5
15,80118,0.45495641231536865,6
15,104216,0.4522939920425415,7
15,33711,0.3904758393764496,8
15,19719,0.36296918988227844,9
15,35441,0.31742626428604126,10
15,23087,0.2568320035934448,11
15,7146,0.24944725632667542,12
15,14827,0.2465333193540573,13
15,25374,0.2146914005279541,14
15,19690,0.19072403013706207,15
15,23104,0.18010666966438293,16
15,23058,0.16132023930549622,17
15,21274,0.15304215252399445,18
15,22851,0.14706452190876007,19
15,9261,0.1225232183933258,20
16,31585,0.2999247610569,1
16,32964,0.2885690927505493,2
16,18892,0.28298813104629517,3
16,17958,0.2782568037509918,4
16,19404,0.2523840367794037,5
16,21224,0.24944725632667542,6
16,18910,0.2436424344778061,7
16,57716,0.2436424344778061,8
16,18912,0.23651622235774994,9
16,31584,0.23651622235774994,10
16,17390,0.2186693549156189,11
16,33916,0.19682621955871582,12
16,31583,0.1919327825307846,13
16,15722,0.18952108919620514,14
16,17959,0.18594719469547272,15
16,17368,0.18359363079071045,16
16,40621,0.1755380779504776,17
16,17967,0.14903530478477478,18
16,19408,0.13939638435840607,19
16,25627,0.12421301752328873,20
17,16319,0.6150878667831421,1
17,34995,0.6118459105491638,2
17,34633,0.5827285051345825,3
17,14890,0.5717666149139404,4
17,98454,0.5481898188591003,5
17,38824,0.5455278754234314,6
17,68667,0.497650146484375,7
17,33915,0.43398144841194153,8
17,16918,0.42679935693740845,9
17,78684,0.4068619906902313,10
17,34981,0.3775406777858734,11
17,34632,0.3242354094982147,12
17,31572,0.30074557662010193,13
17,106479,0.2991051971912384,14
17,18004,0.2958398759365082,15
17,18367,0.2958398759365082,16
17,15256,0.20434190332889557,17
17,18284,0.18010666966438293,18
17,17930,0.15304215252399445,19
17,17955,0.15102779865264893,20
18,11595,0.43494126200675964,1
18,693,0.4315841495990753,2
18,18041,0.40874868631362915,3
18,83623,0.35220175981521606,4
18,32643,0.34246158599853516,5
18,31120,0.3106943964958191,6
18,42262,0.3090237081050873,7
18,18904,0.29828691482543945,8
18,17233,0.2925952970981598,9
18,17257,0.2925952970981598,10
18,21234,0.2689414322376251,11
18,18058,0.25832599401474,12
18,17816,0.24508501589298248,13
18,21235,0.22000709176063538,14
18,21842,0.22000709176063538,15
18,31253,0.2030746191740036,16
18,81314,0.18126320838928223,17
18,49716,0.14903530478477478,18
18,21065,0.13028541207313538,19
18,21077,0.12678517401218414,20
19,141194,0.4477017819881439,1
19,34990,0.4073334038257599,2
19,34928,0.403566837310791,3
19,35195,0.4007493853569031,4
19,13618,0.3956010639667511,5
19,35539,0.3956010639667511,6
19,50309,0.39280253648757935,7
19,35375,0.3830641508102417,8
19,35283,0.36116471886634827,9
19,34977,0.35398629307746887,10
19,34989,0.3415825068950653,11
19,56988,0.33982762694358826,12
19,35182,0.3363310694694519,13
19,35192,0.319121390581131,14
19,105675,0.3123700022697449,15
19,18256,0.29746994376182556,16
19,35184,0.2950267493724823,17
19,135549,0.29421496391296387,18
19,35201,0.29421496391296387,19
19,56336,0.2689414322376251,20
20,55315,0.6740504503250122,1
20,50987,0.37662312388420105,2
20,65,0.36026397347450256,3
20,115,0.267408162355423,4
20,32,0.2523840367794037,5
20,31012,0.22815649211406708,6
20,133678,0.2240554690361023,7
20,11647,0.21206879615783691,8
20,28961,0.2030746191740036,9
20,25388,0.18359363079071045,10
20,85524,0.1766716092824936,11
20,80565,0.1766716092824936,12
20,73418,0.16451646387577057,13
20,20701,0.16132023930549622,14
20,27828,0.15002882480621338,15
20,18008,0.13117322325706482,16
20,1319,0.12852513790130615,17
20,27933,0.1127954050898552,18
20,55654,0.10087862610816956,19
20,40150,0.08151976019144058,20
21,21279,0.4723183512687683,1
21,31641,0.3775406777858734,2
21,88816,0.3775406777858734,3
21,33033,0.36931508779525757,4
21,33031,0.35220175981521606,5
21,31618,0.332852303981781,6
21,31637,0.3302551507949829,7
21,22972,0.3293917179107666,8
21,31619,0.32167306542396545,9
21,32974,0.319121390581131,10
21,34918,0.30569732189178467,11
21,21081,0.29178744554519653,12
21,21037,0.28219619393348694,13
21,33029,0.2798284888267517,14
21,21265,0.27904197573661804,15
21,19086,0.27904197573661804,16
21,31620,0.2766905426979065,17
21,31556,0.2751297354698181,18
21,31621,0.2538610100746155,19
21,35011,0.18952108919620514,20
22,8321,0.6791787147521973,1
22,13227,0.5997195839881897,2
22,26515,0.5421361327171326,3
22,109389,0.5269514322280884,4
22,126741,0.5269514322280884,5
22,135350,0.5269514322280884,6
22,103143,0.5269514322280884,7
22,15112,0.5263427495956421,8
22,27143,0.48785635828971863,9
22,41554,0.4148988723754883,10
22,8634,0.39981165528297424,11
22,19754,0.3830641508102417,12
22,135358,0.34775859117507935,13
22,13236,0.3354596793651581,14
22,22281,0.31742626428604126,15
22,59142,0.28378137946128845,16
22,716,0.27747297286987305,17
22,16114,0.267408162355423,18
22,73890,0.21601155400276184,19
22,46407,0.17781086266040802,20
23,2238,0.48852741718292236,1
23,34841,0.4765796363353729,2
23,34988,0.43206343054771423,3
23,27862,0.42250463366508484,4
23,34878,0.41111087799072266,5
23,34701,0.3881540596485138,6
23,35283,0.38769033551216125,7
23,35541,0.3839877247810364,8
23,35287,0.3812195360660553,9
23,34836,0.37662312388420105,10
23,35538,0.3747906982898712,11
23,35301,0.3584653437137604,12
23,40145,0.35667070746421814,13
23,12699,0.35667070746421814,14
23,35182,0.35488009452819824,15
23,35376,0.3459886312484741,16
23,71124,0.33982762694358826,17
23,8055,0.33982762694358826,18
23,35184,0.3372035324573517,19
23,35195,0.3199707567691803,20
24,15319,0.3372035324573517,1
24,31107,0.3259495198726654,2
24,13694,0.2658804655075073,3
24,107361,0.2658804655075073,4
24,135613,0.2465333193540573,5
24,115433,0.2436424344778061,6
24,15878,0.22815649211406708,7
24,31563,0.2133771777153015,8
24,32703,0.1980641782283783,9
24,17286,0.19682621955871582,10
24,22136,0.169956237077713,11
24,18056,0.15817435085773468,12
24,17204,0.15203224122524261,13
24,16331,0.14706452190876007,14
24,34260,0.14128142595291138,15
24,20582,0.13846179842948914,16
24,21847,0.13846179842948914,17
24,18316,0.11596072465181351,18
24,17998,0.10087862610816956,19
24,18410,0.08756383508443832,20
25,8276,0.5309661626815796,1
25,36008,0.5075677633285522,2
25,22150,0.49581918120384216,3
25,33938,0.4576214849948883,4
25,17917,0.4445647597312927,5
25,22139,0.43974733352661133,6
25,17017,0.4177464544773102,7
25,61651,0.3988746404647827,8
25,22792,0.3821414113044739,9
25,22796,0.3812195360660553,10
25,82565,0.3638729155063629,11
25,21876,0.35667070746421814,12
25,70421,0.34334173798561096,13
25,71125,0.3225259780883789,14
25,22105,0.3106943964958191,15
25,122027,0.24944725632667542,16
25,21808,0.24944725632667542,17
25,21879,0.23370636999607086,18
25,33076,0.21206879615783691,19
25,9884,0.16132023930549622,20
26,25632,0.3665897250175476,1
26,34216,0.308190256357193,2
26,31137,0.29746994376182556,3
26,34995,0.2727987766265869,4
26,132460,0.23934932053089142,5
26,31087,0.22270013391971588,6
26,13176,0.2186693549156189,7
26,66721,0.20689404010772705,8
26,9777,0.18476749956607819,9
26,49458,0.18242552876472473,10
26,17823,0.1561048924922943,11
26,14862,0.15203224122524261,12
26,14269,0.14903530478477478,13
26,91275,0.14903530478477478,14
26,72047,0.14903530478477478,15
26,17264,0.14706452190876007,16
26,13152,0.13939638435840607,17
26,71199,0.13939638435840607,18
26,14253,0.09947021305561066,19
26,17830,0.0838903859257698,20
27,17883,0.6306849718093872,1
27,18818,0.5836780667304993,2
27,18218,0.5803520083427429,3
27,32936,0.5472221374511719,4
27,18843,0.5175709128379822,5
27,18842,0.5155589580535889,6
27,18841,0.5155589580535889,7
27,17145,0.5093982815742493,8
27,32924,0.4963074326515198,9
27,32935,0.4678179919719696,10
27,17355,0.4649015963077545,11
27,16325,0.4639299511909485,12
27,134867,0.4639299511909485,13
27,56477,0.4431183934211731,14
27,62198,0.4196479320526123,15
27,31515,0.40497803688049316,16
27,17146,0.39981165528297424,17
27,17882,0.3993430435657501,18
27,31508,0.3575674891471863,19
27,18195,0.34334173798561096,20
28,35286,0.5798763036727905,1
28,35299,0.5609742999076843,2
28,18897,0.5532639622688293,3
28,35284,0.5367985367774963,4
28,82277,0.4749964475631714,5
28,44132,0.4711015820503235,6
28,34838,0.44480592012405396,7
28,135549,0.4373428225517273,8
28,67158,0.4315841495990753,9
28,28166,0.3942009508609772,10
28,42168,0.38630032539367676,11
28,34761,0.35042136907577515,12
28,60899,0.32167306542396545,13
28,16894,0.29828691482543945,14
28,17309,0.2538610100746155,15
28,83673,0.22815649211406708,16
28,53647,0.22270013391971588,17
28,76291,0.22270013391971588,18
28,44088,0.22270013391971588,19
28,20907,0.11596072465181351,20
29,132082,0.45205211639404297,1
29,13637,0.4510846734046936,2
29,28445,0.35309353470802307,3
29,29549,0.3182732164859772,4
29,151106,0.2806163728237152,5
29,25982,0.27747297286987305,6
29,29654,0.2751297354698181,7
29,29670,0.22953519225120544,8
29,28083,0.22815649211406708,9
29,29672,0.22270013391971588,10
29,29653,0.21601155400276184,11
29,31922,0.20434190332889557,12
29,34269,0.19930799305438995,13
29,29627,0.19072403013706207,14
29,29645,0.19072403013706207,15
29,29644,0.19072403013706207,16
29,29655,0.18952108919620514,17
29,29561,0.1710611879825592,18
29,34057,0.1550784707069397,19
29,29051,0.10669060051441193,20
30,35419,0.42919009923934937,1
30,20529,0.3656831681728363,2
30,35041,0.3415825068950653,3
30,29401,0.32082128524780273,4
30,34912,0.2901756167411804,5
30,81742,0.28776782751083374,6
30,25635,0.27747297286987305,7
30,47459,0.2523840367794037,8
30,18038,0.24944725632667542,9
30,31113,0.23934932053089142,10
30,18941,0.23370636999607086,11
30,20526,0.22953519225120544,12
30,16988,0.2186693549156189,13
30,144308,0.20434190332889557,14
30,34199,0.19314739108085632,15
30,25612,0.1710611879825592,16
30,18386,0.16238003969192505,17
30,25664,0.16026602685451508,18
30,28159,0.15921740233898163,19
30,17220,0.15102779865264893,20
31,33899,0.41111087799072266,1
31,27031,0.3090237081050873,2
31,11655,0.2798284888267517,3
31,31315,0.2658804655075073,4
31,105746,0.2628418505191803,5
31,87939,0.2628418505191803,6
31,102455,0.24798741936683655,7
31,11653,0.23651622235774994,8
31,31270,0.2351083904504776,9
31,60920,0.22815649211406708,10
31,16966,0.2133771777153015,11
31,27071,0.20946967601776123,12
31,45273,0.1919327825307846,13
31,29070,0.1919327825307846,14
31,74258,0.1883239895105362,15
31,66766,0.1883239895105362,16
31,17011,0.18359363079071045,17
31,26459,0.14608724415302277,18
31,26509,0.14511536061763763,19
31,22253,0.14128142595291138,20
32,16983,0.6749081611633301,1
32,88354,0.6740504503250122,2
32,36810,0.6740504503250122,3
32,57810,0.6740504503250122,4
32,637,0.6740504503250122,5
32,34905,0.6601723432540894,6
32,93997,0.6099889278411865,7
32,35218,0.5230549573898315,8
32,35383,0.46368712186813354,9
32,60979,0.4481847584247589,10
32,35309,0.4390257000923157,11
32,58145,0.435421347618103,12
32,105418,0.43062615394592285,13
32,34833,0.378459095954895,14
32,34296,0.3459886312484741,15
32,18205,0.267408162355423,16
32,32865,0.25534364581108093,17
32,46654,0.23651622235774994,18
32,23274,0.2351083904504776,19
32,34093,0.2146914005279541,20
33,17885,0.45786386728286743,1
33,17820,0.4510846734046936,2
33,18033,0.4030968248844147,3
33,32604,0.3380771279335022,4
33,18402,0.27904197573661804,5
33,17819,0.2689414322376251,6
33,47391,0.23651622235774994,7
33,31107,0.23091977834701538,8
33,18079,0.22815649211406708,9
33,19029,0.22815649211406708,10
33,17821,0.19930799305438995,11
33,31082,0.1980641782283783,12
33,31108,0.1883239895105362,13
33,52040,0.18126320838928223,14
33,61415,0.18126320838928223,15
33,43319,0.16238003969192505,16
33,60811,0.16238003969192505,17
33,32629,0.1550784707069397,18
33,18390,0.09138210117816925,19
33,42820,0.07477004081010818,20
34,31776,0.6540113687515259,1
34,68907,0.6352224349975586,2
34,31518,0.41063809394836426,3
34,33124,0.3242354094982147,4
34,78023,0.3182732164859772,5
34,113690,0.3182732164859772,6
34,33418,0.28378137946128845,7
34,13183,0.2759094536304474,8
34,34344,0.2523840367794037,9
34,33121,0.24077458679676056,10
34,33123,0.2267836332321167,11
34,58133,0.22270013391971588,12
34,15793,0.17328819632530212,13
34,8319,0.15713684260845184,14
34,20676,0.14318770170211792,15
34,49458,0.14033626019954681,16
34,25332,0.13660839200019836,17
34,9777,0.1259227693080902,18
34,33125,0.1233656257390976,19
34,150303,0.10970577597618103,20
35,43943,0.42679935693740845,1
35,16864,0.37387579679489136,2
35,23082,0.3557748794555664,3
35,101909,0.34775859117507935,4
35,38978,0.31573596596717834,5
35,49825,0.3065270483493805,6
35,35540,0.2991051971912384,7
35,136361,0.2901756167411804,8
35,35203,0.28219619393348694,9
35,23083,0.2240554690361023,10
35,22888,0.21601155400276184,11
35,23055,0.2146914005279541,12
35,23000,0.21206879615783691,13
35,26237,0.2030746191740036,14
35,35357,0.19559408724308014,15
35,23168,0.18476749956607819,16
35,14815,0.1677633374929428,17
35,23232,0.16132023930549622,18
35,22901,0.15304215252399445,19
35,43860,0.12168575078248978,20
36,27867,0.6477982401847839,1
36,27935,0.6315943002700806,2
36,6711,0.6160122752189636,3
36,31402,0.5491570830345154,4
36,27897,0.5136684775352478,5
36,284,0.49871063232421875,6
36,16881,0.4002804160118103,7
36,75572,0.319121390581131,8
36,27945,0.31573596596717834,9
36,25414,0.27904197573661804,10
36,32857,0.25091278553009033,11
36,27852,0.23231014609336853,12
36,31405,0.2146914005279541,13
36,27985,0.18952108919620514,14
36,51392,0.17328819632530212,15
36,36296,0.16667540371418,16
36,27849,0.16238003969192505,17
36,34907,0.14511536061763763,18
36,2597,0.14414885640144348,19
36,58501,0.13028541207313538,20
37,33931,0.23792988061904907,1
37,31372,0.2146914005279541,2
37,28909,0.20434190332889557,3
37,33957,0.1980641782283783,4
37,31481,0.19314739108085632,5
37,34326,0.1883239895105362,6
37,34261,0.17781086266040802,7
37,34343,0.15713684260845184,8
37,28898,0.15713684260845184,9
37,31479,0.13846179842948914,10
37,18326,0.13117322325706482,11
37,28974,0.13028541207313538,12
37,29395,0.1250653862953186,13
37,33917,0.11920291930437088,14
37,18895,0.11596072465181351,15
37,28964,0.11436853557825089,16
37,29532,0.1127954050898552,17
37,18459,0.10970577597618103,18
37,29382,0.1037486344575882,19
37,28975,0.0838903859257698,20
38,22746,0.4510846734046936,1
38,31571,0.43494126200675964,2
38,17013,0.37022536993026733,3
38,25635,0.3073580265045166,4
38,15334,0.3048688769340515,5
38,16980,0.28298813104629517,6
38,42937,0.2782568037509918,7
38,20622,0.25534364581108093,8
38,31740,0.24944725632667542,9
38,26269,0.2422056347131729,10
38,20865,0.23934932053089142,11
38,22136,0.23792988061904907,12
38,103571,0.23231014609336853,13
38,15443,0.2254166156053543,14
38,15239,0.21601155400276184,15
38,26091,0.19436782598495483,16
38,33086,0.19314739108085632,17
38,117999,0.16238003969192505,18
38,16311,0.1540575623512268,19
38,15442,0.1250653862953186,20
39,119798,0.30404168367385864,1
39,87752,0.30404168367385864,2
39,52066,0.30404168367385864,3
39,32813,0.2885690927505493,4
39,39924,0.2806163728237152,5
39,26049,0.2538610100746155,6
39,63,0.23370636999607086,7
39,139391,0.23231014609336853,8
39,26065,0.2133771777153015,9
39,106389,0.2107662856578827,10
39,72733,0.2107662856578827,11
39,36391,0.2107662856578827,12
39,19490,0.2030746191740036,13
39,144060,0.18952108919620514,14
39,28555,0.18010666966438293,15
39,31310,0.17895588278770447,16
39,13581,0.14318770170211792,17
39,31311,0.13206616044044495,18
39,26046,0.09138210117816925,19
39,75515,0.07159119844436646,20
40,19638,0.564578652381897,1
40,35512,0.3674972355365753,2
40,61911,0.33111974596977234,3
40,78777,0.33111974596977234,4
40,63934,0.2950267493724823,5
40,49017,0.2950267493724823,6
40,23521,0.2950267493724823,7
40,35293,0.2735743820667267,8
40,34807,0.25534364581108093,9
40,90274,0.23370636999607086,10
40,49338,0.19930799305438995,11
40,35032,0.17781086266040802,12
40,34809,0.15713684260845184,13
40,11603,0.15713684260845184,14
40,34732,0.15713684260845184,15
40,13111,0.15713684260845184,16
40,19625,0.12852513790130615,17
40,35189,0.11436853557825089,18
40,140978,0.10669060051441193,19
40,23136,0.10669060051441193,20
41,34940,0.36931508779525757,1
41,21825,0.35309353470802307,2
41,22813,0.29665425419807434,3
41,31629,0.267408162355423,4
41,13683,0.26435837149620056,5
41,35551,0.25091278553009033,6
41,21827,0.23651622235774994,7
41,69634,0.2267836332321167,8
41,20933,0.22270013391971588,9
41,45377,0.22000709176063538,10
41,31122,0.2133771777153015,11
41,21107,0.1980641782283783,12
41,67065,0.18713268637657166,13
41,22239,0.18594719469547272,14
41,93206,0.18126320838928223,15
41,14839,0.16667540371418,16
41,34198,0.14414885640144348,17
41,58558,0.14223189651966095,18
41,18410,0.1225232183933258,19
41,21813,0.10087862610816956,20
42,21058,0.7592254281044006,1
42,20856,0.6783269643783569,2
42,17036,0.581303060054779,3
42,59317,0.31153157353401184,4
42,109,0.2806163728237152,5
42,26562,0.2267836332321167,6
42,14501,0.20817892253398895,7
42,74550,0.19682621955871582,8
42,17331,0.17441028356552124,9
42,60757,0.1677633374929428,10
42,17990,0.16026602685451508,11
42,18198,0.16026602685451508,12
42,14913,0.15921740233898163,13
42,16930,0.1561048924922943,14
42,18365,0.1540575623512268,15
42,26564,0.13296423852443695,16
42,139980,0.1200256198644638,17
42,26440,0.11596072465181351,18
42,18652,0.11436853557825089,19
42,32591,0.11124119907617569,20
43,22124,0.6306849718093872,1
43,22785,0.5172051191329956,2
43,34321,0.4172714650630951,3
43,33054,0.3970029056072235,4
43,21814,0.38630032539367676,5
43,22196,0.3363310694694519,6
43,34258,0.30321574211120605,7
43,34132,0.29746994376182556,8
43,5316,0.29665425419807434,9
43,33056,0.2958398759365082,10
43,432,0.2925952970981598,11
43,33055,0.2885690927505493,12
43,40469,0.2351083904504776,13
43,22172,0.2240554690361023,14
43,19347,0.22135066986083984,15
43,31653,0.2133771777153015,16
43,21867,0.2107662856578827,17
43,13633,0.1980641782283783,18
43,11681,0.15921740233898163,19
43,18920,0.14511536061763763,20
44,15067,0.5674572587013245,1
44,78586,0.5116556286811829,2
44,15071,0.48785635828971863,3
44,16246,0.3881540596485138,4
44,39056,0.35220175981521606,5
44,15370,0.33982762694358826,6
44,41478,0.314050555229187,7
44,32672,0.3123700022697449,8
44,10016,0.30985841155052185,9
44,110408,0.30321574211120605,10
44,16121,0.2798284888267517,11
44,32671,0.27125170826911926,12
44,33818,0.25534364581108093,13
44,42979,0.24798741936683655,14
